3.962	0.3716
3.972	0.3713
3.982	0.3709
3.992	0.3705
4.002	0.3701
4.012	0.3697
4.022	0.3692
4.032	0.3688
4.042	0.3684
4.052	0.368
4.062	0.3677
4.072	0.3674
4.082	0.3671
4.092	0.3668
4.1021	0.3665
4.1121	0.3662
4.1221	0.3659
4.1321	0.3655
4.1421	0.3652
4.1521	0.3648
4.1621	0.3645
4.1721	0.3641
4.1821	0.3637
4.1921	0.3634
4.2021	0.363
4.2121	0.3627
4.2221	0.3625
4.2321	0.3622
4.2421	0.362
4.2521	0.3617
4.2621	0.3615
4.2721	0.3612
4.2821	0.361
4.2921	0.3607
4.3022	0.3604
4.3122	0.3602
4.3222	0.3599
4.3322	0.3596
4.3422	0.3594
4.3522	0.3591
4.3622	0.3588
4.3722	0.3585
4.3822	0.3582
4.3922	0.3578
4.4022	0.3575
4.4122	0.3571
4.4222	0.3567
4.4322	0.3563
4.4422	0.3559
4.4522	0.3554
4.4622	0.355
4.4722	0.3545
4.4822	0.3541
4.4922	0.3536
4.5023	0.3532
4.5123	0.3528
4.5223	0.3524
4.5323	0.3519
4.5423	0.3515
4.5523	0.3511
4.5623	0.3507
4.5723	0.3503
4.5823	0.35
4.5923	0.3496
4.6023	0.3493
4.6123	0.349
4.6223	0.3486
4.6323	0.3483
4.6423	0.348
4.6523	0.3478
4.6623	0.3475
4.6723	0.3473
4.6823	0.347
4.6923	0.3468
4.7024	0.3465
4.7124	0.3462
4.7224	0.346
4.7324	0.3457
4.7424	0.3454
4.7524	0.3451
4.7624	0.3448
4.7724	0.3445
4.7824	0.3442
4.7924	0.3439
4.8024	0.3436
4.8124	0.3433
4.8224	0.3429
4.8324	0.3426
4.8424	0.3423
4.8524	0.342
4.8624	0.3416
4.8724	0.3413
4.8824	0.3411
4.8924	0.3408
4.9025	0.3406
4.9125	0.3404
4.9225	0.3402
4.9325	0.3399
4.9425	0.3397
4.9525	0.3395
4.9625	0.3392
4.9725	0.339
4.9825	0.3388
4.9925	0.3385
5.0025	0.3383
5.0125	0.338
5.0225	0.3378
5.0325	0.3375
5.0425	0.3372
5.0525	0.337
5.0625	0.3367
5.0725	0.3364
5.0825	0.3361
5.0925	0.3359
5.1026	0.3356
5.1126	0.3353
5.1226	0.335
5.1326	0.3347
5.1426	0.3344
5.1526	0.3341
5.1626	0.3338
5.1726	0.3336
5.1826	0.3333
5.1926	0.333
5.2026	0.3327
5.2126	0.3325
5.2226	0.3322
5.2326	0.3319
5.2426	0.3317
5.2526	0.3314
5.2626	0.3311
5.2726	0.3309
5.2826	0.3306
5.2926	0.3303
5.3027	0.3301
5.3127	0.3298
5.3227	0.3295
5.3327	0.3292
5.3427	0.329
5.3527	0.3287
5.3627	0.3284
5.3727	0.3281
5.3827	0.3278
5.3927	0.3276
5.4027	0.3273
5.4127	0.327
5.4227	0.3268
5.4327	0.3265
5.4427	0.3262
5.4527	0.326
5.4627	0.3257
5.4727	0.3255
5.4827	0.3252
5.4927	0.325
5.5028	0.3247
5.5128	0.3245
5.5228	0.3242
5.5328	0.324
5.5428	0.3237
5.5528	0.3235
5.5628	0.3232
5.5728	0.323
5.5828	0.3227
5.5928	0.3225
5.6028	0.3223
5.6128	0.322
5.6228	0.3218
5.6328	0.3216
5.6428	0.3213
5.6528	0.3211
5.6628	0.3209
5.6728	0.3207
5.6828	0.3204
5.6928	0.3202
5.7029	0.32
5.7129	0.3198
5.7229	0.3196
5.7329	0.3194
5.7429	0.3191
5.7529	0.3189
5.7629	0.3187
5.7729	0.3185
5.7829	0.3183
5.7929	0.318
5.8029	0.3178
5.8129	0.3176
5.8229	0.3174
5.8329	0.3172
5.8429	0.317
5.8529	0.3168
5.8629	0.3166
5.8729	0.3164
5.8829	0.3161
5.8929	0.3159
5.903	0.3157
5.913	0.3155
5.923	0.3153
5.933	0.315
5.943	0.3148
5.953	0.3145
5.963	0.3143
5.973	0.314
5.983	0.3138
5.993	0.3135
6.003	0.3133
6.013	0.313
6.023	0.3128
6.033	0.3126
6.043	0.3123
6.053	0.3121
6.063	0.3119
6.073	0.3116
6.083	0.3114
6.093	0.3112
6.1031	0.311
6.1131	0.3108
6.1231	0.3106
6.1331	0.3104
6.1431	0.3102
6.1531	0.3099
6.1631	0.3097
6.1731	0.3095
6.1831	0.3094
6.1931	0.3092
6.2031	0.309
6.2131	0.3088
6.2231	0.3085
6.2331	0.3083
6.2431	0.3081
6.2531	0.3079
6.2631	0.3077
6.2731	0.3074
6.2831	0.3072
6.2931	0.307
6.3032	0.3068
6.3132	0.3065
6.3232	0.3063
6.3332	0.3061
6.3432	0.3058
6.3532	0.3056
6.3632	0.3054
6.3732	0.3051
6.3832	0.3049
6.3932	0.3047
6.4032	0.3044
6.4132	0.3042
6.4232	0.304
6.4332	0.3038
6.4432	0.3036
6.4532	0.3034
6.4632	0.3032
6.4732	0.303
6.4832	0.3029
6.4932	0.3027
6.5033	0.3025
6.5133	0.3023
6.5233	0.3021
6.5333	0.302
6.5433	0.3018
6.5533	0.3016
6.5633	0.3014
6.5733	0.3012
6.5833	0.301
6.5933	0.3009
6.6033	0.3007
6.6133	0.3005
6.6233	0.3003
6.6333	0.3002
6.6433	0.3001
6.6533	0.2999
6.6633	0.2998
6.6733	0.2997
6.6833	0.2995
6.6933	0.2994
6.7034	0.2993
6.7134	0.2991
6.7234	0.299
6.7334	0.2988
6.7434	0.2987
6.7534	0.2986
6.7634	0.2984
6.7734	0.2983
6.7834	0.2981
6.7934	0.2979
6.8034	0.2977
6.8134	0.2975
6.8234	0.2973
6.8334	0.2971
6.8434	0.2969
6.8534	0.2967
6.8634	0.2965
6.8734	0.2962
6.8834	0.296
6.8934	0.2958
6.9035	0.2955
6.9135	0.2953
6.9235	0.2951
6.9335	0.2949
6.9435	0.2946
6.9535	0.2944
6.9635	0.2942
6.9735	0.294
6.9835	0.2938
6.9935	0.2936
7.0035	0.2934
7.0135	0.2932
7.0235	0.293
7.0335	0.2928
7.0435	0.2927
7.0535	0.2925
7.0635	0.2923
7.0735	0.2922
